user_id,vehicle_model,battery_capacity,charging_station_id,charging_station_location,charging_start_time,charging_end_time,energy_consumed,charging_duration,charging_rate,charging_cost,time_of_day,day_of_week,soc_start,soc_end,distance_driven,temperature,vehicle_age,charger_type,user_type
User_1116,BMW i3,50.0,Station_146,Houston,2024-02-16 11:00:00,2024-02-16 12:47:00,15.898734225246953,3.165199902155342,40.44452192617549,12.067680362431084,Evening,Saturday,46.21839948967462,60.72812098502296,211.55286802898283,-5.068598813987704,7,Level 1,Long-Distance Traveler
User_1122,Tesla Model 3,50.0,Station_18,Chicago,2024-02-16 17:00:00,2024-02-16 19:28:00,59.19854015458014,3.4047280954422168,10.553605881721566,7.034850998811217,Afternoon,Saturday,32.90161477916705,90.23527141040675,286.8165204249623,2.483073707467046,6,Level 1,Casual Driver
User_1124,Chevy Bolt,85.0,Station_433,New York,2024-02-16 19:00:00,2024-02-16 20:00:00,15.774763064545793,2.689745698708827,25.364863634137112,36.2255346616435,Evening,Wednesday,59.61097279685497,58.9596311427681,297.10232195950044,23.96306613271738,7,Level 1,Commuter
User_1127,BMW i3,50.0,Station_428,San Francisco,2024-02-16 22:00:00,2024-02-16 23:17:00,13.819971244902632,2.090777615246685,12.27483650878592,20.83704762362696,Morning,Sunday,86.60875865026834,99.09312749368182,119.34464298476549,38.58891646031902,7,Level 1,Commuter
User_1137,Nissan Leaf,75.0,Station_443,Chicago,2024-02-17 08:00:00,2024-02-17 09:26:00,33.467398984964014,3.3861550875352284,18.94297603650753,33.2242609002285,Morning,Tuesday,44.25432304914885,91.06019255005748,40.31861722887526,26.827732100109564,6,Level 1,Commuter
User_1140,BMW i3,75.0,Station_494,Los Angeles,2024-02-17 11:00:00,2024-02-17 12:16:00,9.79334907118558,3.760235626861669,12.886573479546891,20.91127455839477,Night,Thursday,89.03769769770815,54.07412809231841,60.32845631932344,31.35439387292225,6,Level 1,Commuter
User_1145,Hyundai Kona,179.01305777024916,Station_82,Los Angeles,2024-02-17 16:00:00,2024-02-17 18:33:00,15.10403338179977,2.8915627841140754,5.052457492354572,22.01217435130326,Night,Monday,51.48318629752653,72.70348804748421,152.88819133117065,18.97409284644023,6,Level 1,Commuter
User_1154,Tesla Model 3,62.0,Station_409,Chicago,2024-02-18 01:00:00,2024-02-18 02:15:00,55.62849667174399,1.3761709730713558,8.179964335506256,25.717818754720422,Afternoon,Tuesday,50.627588257932686,53.248697123948766,294.2932328258952,14.564571127261203,6,Level 1,Casual Driver
User_1181,Nissan Leaf,62.0,Station_298,San Francisco,2024-02-19 04:00:00,2024-02-19 04:53:00,21.35157383578864,2.8572143402961414,21.496163367424792,19.29558103568069,Evening,Wednesday,49.32313954121575,56.183631872742914,29.25939733503646,2.5012019700363908,6,Level 1,Commuter
User_1192,Tesla Model 3,75.0,Station_122,Los Angeles,2024-02-19 15:00:00,2024-02-19 18:06:00,72.27855411576432,1.0953543616585946,7.443107755455118,11.989514562319911,Night,Monday,87.22062649241695,65.56631387099664,155.30508006828438,4.698829486440202,7,Level 1,Casual Driver
User_1202,BMW i3,75.0,Station_119,New York,2024-02-20 01:00:00,2024-02-20 02:25:00,18.120951026827235,3.405813276569597,35.164034359851314,15.365010754049718,Night,Tuesday,41.08155523029463,146.75945137733174,277.0150898908713,4.59963282797691,7,Level 1,Casual Driver
User_1218,Nissan Leaf,50.0,Station_498,Chicago,2024-02-20 17:00:00,2024-02-20 19:00:00,14.175393197160597,2.206144329104404,21.857389617404845,23.920286374978524,Night,Saturday,18.139377516618723,64.34409488966753,295.9593309185726,8.0139996180962,7,Level 1,Long-Distance Traveler
User_1231,Chevy Bolt,62.0,Station_7,New York,2024-02-21 06:00:00,2024-02-21 07:17:00,38.13860653803928,0.9480562282120272,42.51668875692226,21.81288373650265,Evening,Monday,79.20966433664086,147.49213012486788,145.0342957741259,39.70742947645548,7,Level 1,Casual Driver
User_1269,Tesla Model 3,85.0,Station_461,San Francisco,2024-02-22 20:00:00,2024-02-22 22:56:00,27.63793401856366,1.920578840930284,57.099752173598255,10.218234726960972,Afternoon,Monday,38.42252020734118,73.05861868368035,206.43954119464837,9.383136165270326,7,Level 1,Commuter
User_1272,Nissan Leaf,75.0,Station_334,New York,2024-02-22 23:00:00,2024-02-23 02:27:00,,2.337807459151928,36.93224167774966,25.857017826746723,Morning,Thursday,74.55361228325549,83.23203560509185,56.90226163619891,37.49251830191409,7,Level 1,Long-Distance Traveler
User_1275,Chevy Bolt,85.0,Station_262,San Francisco,2024-02-23 02:00:00,2024-02-23 05:33:00,8.936913796477242,3.623260788462997,35.31712403702,9.93476894280921,Night,Wednesday,27.047854491878383,93.46087660830996,79.48903371334954,14.33109534501114,6,Level 1,Commuter
User_1281,Tesla Model 3,100.0,Station_337,Los Angeles,2024-02-23 08:00:00,2024-02-23 08:46:00,39.70699556704798,3.775135400150372,18.68529365558645,24.19250985524865,Evening,Thursday,34.03764756225564,96.36574795375611,209.3717699783492,0.2591031271149493,7,Level 1,Casual Driver
User_1286,Tesla Model 3,100.0,Station_180,Houston,2024-02-23 13:00:00,2024-02-23 16:27:00,85.03985430629427,3.708384637781146,26.726596804263863,21.84379488300502,Evening,Sunday,32.3628019605393,55.98865792499279,279.86671797697693,22.669920271465017,7,Level 1,Casual Driver
User_1287,Chevy Bolt,50.0,Station_66,Houston,2024-02-23 14:00:00,2024-02-23 16:40:00,47.76784734327861,2.6794513868152903,32.994341529878724,30.85952282390842,Night,Thursday,13.70945350509201,97.58940532350752,221.535828133101,15.363257979506066,6,Level 1,Long-Distance Traveler
User_1295,Chevy Bolt,50.0,Station_439,Houston,2024-02-23 22:00:00,2024-02-23 23:15:00,10.185000186311704,3.4114497040466847,29.830665356048325,18.81811200016332,Evening,Monday,63.63470752501935,22.886258036214837,83.87373833289341,26.52415547572475,6,Level 1,Commuter
User_1297,Tesla Model 3,100.0,Station_227,New York,2024-02-24 00:00:00,2024-02-24 00:44:00,9.209067930589208,2.4162095160231494,43.773377108489925,27.71437693832454,Evening,Thursday,44.00642537134895,78.66085587846824,58.799043403147216,9.626570733910736,7,Level 1,Casual Driver
User_1298,Chevy Bolt,80.2450010114166,Station_444,San Francisco,2024-02-24 01:00:00,2024-02-24 04:10:00,21.918495812082128,1.67314095226569,6.453837984027844,7.4928410057502575,Afternoon,Tuesday,69.62802306500127,62.80313877131577,198.5935943601873,29.094635424516376,7,Level 1,Long-Distance Traveler
